,class,tweet
14567,1, ; Money can't buy you love so I don't pay for no pussy;
14568,1, Who tweeting with last night pussy/ass or dick on they breath this morning?
14569,1, theyre afraid of being a bitch in person
14570,1, -Not every nigga is pressed for pussy.......specially yours.
14571,1, -You hoes ain't leaving a ain't shit nigga bc he's YO ain't shit nigga n you don't want the other hoe to win.
14572,1, I don't wanna be a hoe ;
14573,2, Because humans aren't delicious ho Smarter than dogs AND your 3-year-old child. So why EAT them? 
14574,1, ; I need me a bitch that can dance lmfao this is ode
14575,1, And I probably fucked yo bitch homie....
14576,1," It's a girl out there who let Russ pay her for her pussy and never has to see him again, meanwhile I read this nigga tweet;"
14577,1, ;;; I think im high naaa or she maddd at her toe im diein ; i can hear her naa .. Damn dawg ol bitch ass toe ;;
14578,1, ; ;;;;;; my bad bitch im logged in on everybody shit;hell yeaa me too seen tiff just tweet f;
14579,1, ; wussup bitch;cooling hoe
14580,1, ; wussup bitch;nun finna take it in
14581,1, ; stupid ass toe dog dam;;; bitch you mad at your toe ; dumb hoe yo toe aint wanna be stomped .
14582,1, ohh bitch you might pass lol
14583,1, hey hoe
14584,1, yasss bitch you did it
14585,1, The beat tho ;bitch im trying bone
14586,1, Fuck a title bitch throw that ass back YE YE
14587,1," YOU might not but the reaction was the same, everyone said that brand was trash yet all his sh;"
14588,1, naw no bs tho...if u under lets say 20 and u got like 15 bodies...u def a hoe lol. theres no debating that.
14589,1, You a hoe if your cellphone bill more than $100 a month
14590,1, i'm a bitch but a sweetheart u feel me
14591,0, I feel like Tim Ross is a nigger
14592,1, Bruh these hoes psychic now 
14593,1, The 6 commandments of being a hoe 
14594,1, How you put ya hoes before ya girlfriend .. ;
14595,1, Niggas will cheat and not even know that bitch name. That shit aint cheating.
14596,1, Sorority girls the absolute worst bitches
14597,1, Bust dat pussy wide OPEN
14598,1, I tell a bitch dont my shit unless u suckin/fuckin
14599,1," these bitches love wyandanch niggas i tell you , i always see yall o.t bitches out here wit them . but keep frontin for t;"
14600,1," Don't tell a girl you'll never eat pussy, cus you just lost. That means all you do is have sex, and you boring."
14601,0, ching chong
14602,1," I be like wassup bitch?! ;\( ;o;)/; ) ) | \ | |_ ""huh? nothing"" that's what I thought hoe. (;o; ) &lt;) ;"
14603,1, hell yea ill rep your shirt to fam lol #BetterWithPets TeamDonny in this hoe ;;
14604,1, If you fucked in car before you gotta know you a hoe ;
14605,1, ; I know! It was that dana whore. If I get rid of them rn will you donate one to me; that bitch ;
14606,1, bitches is stupid .. they get cheated on BY THEY MAN and wanna go fight the girl . NO BITCH leave that nigga and move on ;
14607,1, ooh yea !! Getting all hoes!
14608,1, you lil stupid lil bitch she ain't fuckin with you (bug Sean voice)
14609,1," Call a girl a ""bitch"" and she'll get offended but if u put ""bad"" in front she'll swear she's a queen"
14610,1, Dumb bitch lol 
14611,1," Element number 35 is Bromine and it comes before number 67 Ho (Holmium). Therefore, its Bros before hoes."
14612,1, Flirting with bitches on a Twitter like 
14613,1," Freeze bitch, I'm gonna steal your heart "
14614,1, How to get unlimited pussy in high school 
14615,1, If these 3 drop a song together bitches will never run out of quotes 
14616,1, If you're not a little bitch 
14617,1," It's bros before hoes, not bros before your girlfriend. If you find a good girl, she needs to be put above everything. T;"
14618,1, Kissing a girl you you actually really like feels better than fucking a sloppy hoe.
14619,1," Life is a bitch and harsh enough. Guys need a girl that will make them feel better and help relieve some of the stress, ;"
14620,1, List of bitches who want my dick... 
14621,1, Marilyn Monroe was the biggest hoe of all time... bitches worship her like she got a Nobel Prize and all she did was fuc;
14622,1, No bitch ass chick flick will ever be as sad as this movie 
14623,1," Sex on 1st date dont mean you a hoe, waiting 120 days wont make you a wife, cute pics dont mean you happy &amp; having a tit;"
14624,1, Texting bitches at 11:12 to make their dreams come true
14625,1, We all know a hoe like this 
14626,1, When bitches talk about their boyfriend 24/7 
14627,1, When the fakest bitch you know tweets about being real 
14628,1, When you marry a hoe and only realize it 20 years later 
14629,1, When you realize bae is a hoe 
14630,1, You're a pussy 
14631,1," He said "" like u got the money to do that "";; don't forget I'm not yo ex bitch, I ain't broke. ;"
14632,1," I love my BFFL, she don't even smoke but for my bday bitch gone b turntttt fa me ;;"
14633,1, Some bitches turned on me with bitched that once turned on them. ;
14634,1, Wanna know if a bitch hygiene up to par. Wipe behind that bitch ear and put it to her nose. If she flinch.....you got ya;
14635,1, If all you gunna do is bitch then take ya ass home
14636,1, Pink nipples are cute but some be looking nasty than a bitch! ;
14637,1," Lightup Sketchers, Definition: kick your feet together and watch the bitches flock. Sentence: blinding bitches when yo;"
14638,1, Candy Corn &amp; Peeps Are Hoe Candy ; ; Candy Corn Trash; super trash;
14639,1, Top 5 Cartoon bitches id fuck 1. Shego 2. Dexters mom 3. Lola bunny 4. Jessica rabbit 5. Timmy turner's mom
14640,1, Beyonc; seems like a bitch
14641,1," ""Chad you got all the hoes"" ""Why are you texting me instead of your hoes"" "
14642,1," After a hoe gave you head and say ""It's my turn"" "
14643,1, lol they turn down to early bunch a pussies
14644,1," ""Suicide Girl Hopeful"" how about getting a job hopeful, or going to school hopeful you silly bitches!"
14645,1," "" Its a bunch of penis on my timeline literally"" - u want me 2 dm u my pussy lol"
14646,2, Early bird catches the worm people
14647,1," You prolly ate ur dad...he hates you Ok dad These bitches is really my sons tho Lmaoooooo"""
14648,2, Make my way right to the trash can with these. New Season. New Shoes. #MakeYourOwnWay #WayOfWade http;
14649,1, Bitches be in internet relationships tho. Like yous a lonely hoe
14650,1, These bitches lonely Females in Michigan are like those seagulls from Finding Nemo when it comes to d;
14651,1, Gator needs his GAT punk ass bitch
14652,2," My wife's doing some sort of ""boot-scootin"" while singing, ""a little less talk and a lot more action!""...where was this ho;"
14653,1," "" hoe ass nigga. ;""Hoe Ass Nigga x2"
14654,1, Niggas be mentally dating females they never met before. You on instagram double tap'n that ho too much mane.
14655,1, ; Frfr come party wimmie I'm leavin this shithole til summfest; I'm leavin dis hoe before that!
14656,1, When a bitch got you fucked up but you devoted your life to the Lord so you gotta stand there like you aint mad 
14657,1," Dudes taking ""selfies"" aint cute. .... ya pussies"
14658,1, My bitch wanna post a thirst trap ima just not pay the water bill that month. We all gon be thirsty
14659,1," Niggas be like ""I get 3 times the pussy you get"" jokes on you fam 3 times 0 is zero"
14660,1, Trippin over a rock &gt;&gt; trippin over a bitch
14661,1, bitches love coming out in public naked ; Don't do this ; !!!! 
14662,1," i hate when bitches be like ""deeper, deeper"" bitch what u thought i had some spare dick in my back pocket i was saving?"
14663,1," Chocolate pussy "" 4. Favorite candy?"""
14664,1," Well damn. "" Make her a single mother What if you finally get the pussy &amp; it's garbage?"""
14665,1, Yall hoes don't cook on sundays no more huh?
14666,1, I rather see wifey happy then see a hoe naked common sense niggas treat hoes Better then the one that loves them and been the;
14667,1, These niggas in gangs jus be tryna fit in or jus be tryna get somebody to ride fa em or wit most of u niggas bitches
14668,1, If this bitch don't just go through the freaking packet ;
14669,0, it means you're a faggot lol
14670,1, Chris brown a bitch because everyone talks about his relationship. Why come at two females? Charlemagne be saying the sam;
14671,1, I need some hoes man real shit
14672,1, Every super hero a bitch except iron man Peter Parker the biggest hoe loser ass nigga no bitches no cribs no whips
14673,1, #DavidPullsBitches ; #TweetSomethingYouGetAlot Go talk to all your other hoes;
14674,1, I forgot ONE letter guys I promise I'm not an illiterate hillbilly ;
14675,0, Dat bitch Katy Perry Can Suck Skin Off Of my Dick
14676,1, Finna fly me a Thot out here! Get back on My make bitches Fly like Peter Pan shit.
14677,1, If my bitch fuckin she jus a thot! I mean I'm tryna take shit to a next level here.
14678,1, Shannon said U hoes cant be wit The GLO!
14679,1, That pussy Ain't yours broski. It's jus your turn!
14680,1," You niggaz get so emotionaaaal, You remind me of my bitch!"
14681,1, #BadCombinations An Ugly bitch who's loud af
14682,1," ""well..all i can say, is that i fucked hoes and made money"""
14683,2, Part of my cousin Danny's Yankee Swap. Pretty hilarious. Very clever. And very Danny. 
14684,1, I can't be in my twenties stressing over a bitch who playin games. I'm straight lol
14685,2, A nice round-up of voices in #China #Africa relations: 'China-Africa Trade: The Oriental Allure' 
14686,0, ; well he is at Genos. So he is the ultimate faggot; got to show this queer how to eat ;
14687,2, As a kid I listened to Nas. He showed me a new perspective coming from the ghetto like me. Same with Pimp C ;;;
14688,1, i love when celeb nudes leak and all the girls with trash bodies try and critique them
14689,1, Fuck up you swole fag
14690,1, If I can take your bitch was she ever really yours?
14691,1, Its Halloween everyday for dykes
14692,1, You gotta fuck ugly bitches from 3 towns over that you'll never see again so you can work the kinks out of your sex ga;
14693,2, Udonis talking some big trash to Lance. LeBron holds him back.
14694,1, If my man ain't appreciating me this pussy DEFINITELY IS gonna end up in another nigga mouth. You can quote me
14695,2, To call Martin baker an Uncle Tom and uppity because he's not siding with the majority pure ignorance....
14696,2, Great weather to hit up the slopes this weekend... &amp; open Saturday! #COwx #skiseason ht;
14697,1," Lmaoo That bitch called on Thor for some strength. ;; "" Wait... "
14698,1, I think this Steubenville rape trial is some bullshit. That rollen bitch wanted the dick lls and got mad when she w ...
14699,1, When I say faggot it just means someone who is fucking weak...
14700,1, Lmaooo hoes so childish ;;;; 
14701,0, sometimes I wanna upper cut this bitch but I don't know if she's special ed or not
14702,1, If you're fucking your sons barber and you still gotta pay for the cut...ya pussy is wack! ;
14703,1, cant no bitch make me mad over a nigga i already had
14704,1, ;;; Damn it ;; Once or twice is cool but damn bitch 
14705,1, A boyfriend and girlfriend suppose to laugh at these hoes together. A guy should never have these hoes laughing at his ;
14706,1," Eat her pussy when she mad, sad, stressed, mad at you, or whatever shit just lay her down and eat her pussy up ;;;"
14707,1, Those 2014 NBA All Star Jerseys look retarded...They look like the combo of a NFL jersey &amp; a FUBU jersey
14708,1," If I text ""You up?"" that means is it safe for me to come and eat the pussy until I reach cream filling?&gt; ;.;"
14709,0, Lmaoo That's a legal tackle faggot Seriously? 
14710,1, shut up bitch
14711,2," In Anglo-Saxon calendars, 7 November is considered the first day of winter - 'Winter's Day': http;"
14712,1, Bet her pussy smell like dried up oysters
14713,1, I bet this hoe pussy juices look like spoiled chocolate milk ;
14714,1," 20 bitches in the lobby, its plenty bitches in the lobby"
14715,1," Perfect vision....Me, my niggs, mas hoes, mas clicquot, mas dom p, mas moet, ""my type of party"" blasting out a Cali condo"
